customer_id,snapshot_date,county,sector,employment_type,gender,age,kyc_level,relationship_length_months,salary_inflow_flag,product_type,loan_balance_kes,credit_limit_kes,utilization_ratio,interest_rate,loan_term_months,collateral_value_kes,loan_to_value,bureau_score,num_active_loans,num_closed_loans,days_past_due,missed_payments_6m,avg_daily_balance_30d_kes,inflow_30d_kes,outflow_30d_kes,digital_txn_count_30d,atm_withdrawals_30d,branch_visits_30d,collection_contacted_after_snapshot,chargeoff_indicator,days_to_next_payment
C02548,2025-11-27,Meru,Construction,Self_Employed,M,47,Tier2,357,1,SME_Loan,1131754.17,,,0.2502,24,13189.54,5.0,736.8,2,2,0,4,3451.46,22945.07,22689.87,15,2,2,0,0,6
C02563,2025-11-27,Kiambu,SME_Services,Micro_Enterprise,F,51,Tier2,364,0,Overdraft,10718.76,140243.46,0.3902,0.3216,0,11896.86,0.901,748.0,1,1,0,0,2615.52,13363.16,15311.93,21,2,1,0,0,25
C02614,2025-11-27,Nakuru,Salaried,Permanent,M,47,Tier2,219,1,SME_Loan,0.0,,,0.3209,12,565842.91,0.05,676.9,1,0,0,1,258.05,22137.87,15555.54,24,10,1,1,0,29
C02624,2025-11-27,Nairobi,Other,Self_Employed,F,62,Tier2,370,1,Personal_Loan,339515.75,,,0.231,12,407179.63,0.8338,646.4,1,0,32,2,8260.16,60334.41,52683.8,21,4,1,0,0,13
C02628,2025-11-27,Machakos,Salaried,Permanent,F,21,Tier2,449,1,Personal_Loan,128046.4,,,0.2497,36,491658.21,0.2604,693.7,2,2,1,3,14067.47,74158.28,75243.84,21,4,2,0,0,25
C02635,2025-11-27,Nairobi,Salaried,Permanent,M,24,Tier2,325,1,Overdraft,211597.44,219438.51,0.97,0.2078,0,47844.62,4.4226,693.0,3,1,4,5,7596.49,74184.37,81795.73,28,4,0,0,0,11
C02747,2025-11-27,Nairobi,Salaried,Permanent,M,31,Tier1,386,1,SME_Loan,557054.02,,,0.1728,36,166814.54,3.3394,507.0,2,0,0,1,7556.2,109827.21,76100.85,30,8,0,0,0,7
C02763,2025-11-27,Kiambu,SME_Services,Micro_Enterprise,M,37,Tier3,262,0,Personal_Loan,528545.43,,,0.2449,36,581033.29,0.9097,664.7,1,0,21,4,1061.87,42234.98,44387.81,17,4,0,1,0,30
C02767,2025-11-27,Machakos,Other,Self_Employed,F,37,Tier2,257,0,Credit_Card,47787.01,119409.52,0.2059,0.3217,0,,,556.4,1,0,12,3,0.0,0.0,0.0,16,4,0,0,0,15
C02774,2025-11-27,Kisumu,Salaried,Permanent,M,52,Tier1,354,1,Personal_Loan,133008.13,,,0.1581,36,119174.97,1.1161,661.3,1,1,7,4,11638.23,84275.35,38648.25,26,4,0,0,0,6
C02804,2025-11-27,Kiambu,Salaried,Permanent,M,23,Tier2,347,1,Personal_Loan,238678.04,,,0.3183,12,105899.59,2.2538,634.9,1,0,14,3,316.99,127703.12,80854.8,25,1,1,0,0,32
C02825,2025-11-27,Nyeri,Transport,Self_Employed,M,48,Tier2,276,0,Personal_Loan,268541.4,,,0.2627,12,416911.27,0.6441,522.9,1,1,22,6,0.0,32508.81,23376.34,18,2,1,0,0,31
C02851,2025-11-27,Nairobi,Transport,Micro_Enterprise,M,29,Tier3,293,0,Personal_Loan,320271.68,,,0.2504,24,0.0,5.0,588.2,1,0,24,4,4708.35,82401.29,92323.59,23,1,1,0,0,5
C02878,2025-11-27,Kiambu,Other,Self_Employed,F,63,Tier1,376,0,Personal_Loan,273098.39,,,0.2464,24,161340.14,1.6927,561.7,1,1,0,0,2070.81,17466.91,12780.74,28,5,1,0,0,7
C02935,2025-11-27,Mombasa,Transport,Micro_Enterprise,M,57,Tier3,358,1,Personal_Loan,403447.37,,,0.2464,24,495235.45,0.8147,624.2,1,0,5,1,3766.6,94888.75,87705.15,23,6,1,0,0,31
C03052,2025-11-27,Mombasa,SME_Trade,Self_Employed,F,28,Tier1,438,0,Personal_Loan,353052.07,,,0.2133,24,358416.19,0.985,557.0,1,0,0,4,32491.83,125116.34,61856.41,14,4,1,0,0,19
C03059,2025-11-27,Mombasa,Salaried,Permanent,F,38,Tier3,265,1,Personal_Loan,185769.79,,,0.2595,12,,,592.5,1,0,17,2,19664.71,123136.56,101496.59,32,11,0,0,0,14
C03094,2025-11-27,Mombasa,SME_Trade,Self_Employed,F,31,Tier1,387,0,Personal_Loan,287741.44,,,0.2132,12,493948.53,0.5825,602.0,1,0,9,4,2373.07,44189.58,43673.92,20,2,0,0,0,29
C03125,2025-11-27,Uasin Gishu,SME_Trade,Micro_Enterprise,M,40,Tier1,263,1,Personal_Loan,631965.19,,,0.2942,12,591118.6,1.0691,532.7,1,0,13,6,12519.09,70043.68,66433.59,20,1,2,0,0,26
C03127,2025-11-27,Kiambu,Transport,Micro_Enterprise,F,58,Tier1,398,0,Personal_Loan,410305.08,,,0.1688,12,,,667.9,1,1,2,1,261.92,22547.84,16059.02,12,4,3,0,0,18
C03163,2025-11-27,Uasin Gishu,Hospitality,Micro_Enterprise,F,28,Tier3,392,0,Overdraft,49590.22,167426.84,0.4102,0.3189,0,297174.57,0.1669,611.1,4,1,0,1,923.01,7485.66,8396.76,19,2,1,0,0,26
C03239,2025-11-27,Machakos,Hospitality,Self_Employed,M,60,Tier2,437,0,Overdraft,199699.59,349565.4,0.6172,0.2161,0,61645.88,3.2395,459.3,2,0,35,4,5994.94,60007.46,48334.16,19,5,0,0,0,148
C03255,2025-11-27,Kiambu,Salaried,Permanent,F,31,Tier2,396,1,Personal_Loan,518451.8,,,0.1712,36,,,605.1,2,1,0,0,5439.82,60251.58,44877.11,22,7,1,0,0,6
C03284,2025-11-27,Kakamega,Salaried,Contract,M,25,Tier3,332,1,Personal_Loan,314189.35,,,0.2605,12,,,680.1,1,2,2,6,2079.17,68762.23,87800.66,27,5,1,0,0,6
C03294,2025-11-27,Nyeri,Salaried,Permanent,F,34,Tier2,361,1,Personal_Loan,288476.77,,,0.2609,36,0.0,5.0,644.6,1,1,0,4,10229.97,135405.92,122548.23,32,6,0,0,0,31
C03297,2025-11-27,Machakos,SME_Services,Self_Employed,F,30,Tier2,375,0,Personal_Loan,446734.76,,,0.2087,24,481104.77,0.9286,552.2,1,1,28,4,665.16,7048.84,9643.33,11,6,1,0,1,128
C03299,2025-11-27,Machakos,SME_Trade,Micro_Enterprise,F,45,Tier2,299,0,Overdraft,267541.3,380685.06,0.6616,0.1977,0,200352.85,1.3354,720.2,2,0,0,0,0.0,148419.08,141085.25,18,4,0,1,0,196
C03356,2025-11-27,Kisumu,SME_Services,Self_Employed,F,40,Tier1,308,0,Overdraft,120170.93,154940.76,0.9092,0.2934,0,71958.84,1.67,691.0,2,1,0,2,0.0,0.0,0.0,16,5,0,1,0,23
C03376,2025-11-27,Nairobi,Transport,Self_Employed,F,43,Tier3,448,1,Personal_Loan,554114.76,,,0.2224,18,627751.65,0.8827,574.7,3,1,31,4,47825.99,270619.93,286522.0,30,2,1,0,0,8
C03444,2025-11-27,Nairobi,SME_Trade,Micro_Enterprise,M,30,Tier3,262,0,SME_Loan,517953.87,,,0.2382,24,532937.53,0.9719,606.5,1,0,6,3,0.0,0.0,0.0,31,8,0,0,0,29
C03454,2025-11-27,Mombasa,Construction,Micro_Enterprise,F,36,Tier2,345,1,SME_Loan,369229.45,,,0.3132,36,487874.41,0.7568,600.5,1,0,12,3,23810.59,81480.74,62370.03,17,6,2,0,0,7
C00006,2025-12-27,Meru,Salaried,Contract,M,59,Tier2,280,1,Personal_Loan,521732.28,,,0.2576,36,457250.79,1.141,680.5,1,2,22,3,0.0,0.0,0.0,24,6,1,0,0,29
C00036,2025-12-27,Nairobi,Salaried,Permanent,M,23,Tier1,415,1,Personal_Loan,320037.21,,,0.2764,18,0.0,5.0,654.2,3,0,0,0,0.0,0.0,0.0,31,3,0,0,0,31
C00044,2025-12-27,Kiambu,Agribusiness,Micro_Enterprise,M,36,Tier1,372,0,Personal_Loan,221119.97,,,0.1419,36,105762.83,2.0907,702.0,1,1,10,3,4352.55,21642.25,24948.86,16,8,0,0,0,11
C00051,2025-12-27,Nakuru,Salaried,Permanent,M,55,Tier2,403,1,SME_Loan,482099.65,,,0.1605,24,,,539.1,2,1,59,6,11638.51,96681.32,55725.25,17,7,0,0,0,6
C00116,2025-12-27,Nyeri,SME_Trade,Micro_Enterprise,M,46,Tier1,353,0,SME_Loan,174137.92,,,0.2376,24,356897.34,0.4879,745.0,1,1,23,5,2363.25,31606.88,44087.81,17,4,3,0,1,8
C00139,2025-12-27,Kisumu,Agribusiness,Micro_Enterprise,M,36,Tier3,440,0,Personal_Loan,415420.57,,,0.2182,18,,,612.3,1,1,18,4,18028.54,94948.14,88673.04,16,6,1,0,0,32
C00160,2025-12-27,Machakos,Salaried,Permanent,M,56,Tier2,480,1,SME_Loan,778886.21,,,0.2686,12,674363.14,1.155,671.7,4,1,0,0,1239.0,49872.17,30300.04,34,8,2,0,0,21
C00175,2025-12-27,Kakamega,SME_Trade,Self_Employed,F,52,Tier2,413,0,Personal_Loan,236303.64,,,0.3023,12,,,690.9,1,0,0,0,0.0,108003.93,102829.4,9,5,5,0,0,7
C00207,2025-12-27,Nairobi,SME_Services,Self_Employed,M,55,Tier2,302,1,Personal_Loan,285432.74,,,0.2289,24,425487.64,0.6708,668.7,2,0,0,0,0.0,0.0,0.0,20,6,2,0,0,6
C00209,2025-12-27,Nairobi,Salaried,Permanent,M,32,Tier2,273,1,Overdraft,65610.97,174079.41,0.5517,0.1433,0,235096.73,0.2791,692.3,3,1,0,0,31621.59,160503.8,99604.28,28,3,2,0,0,10
C00244,2025-12-27,Mombasa,Salaried,Contract,F,50,Tier2,475,1,Personal_Loan,311860.38,,,0.1947,36,476092.47,0.655,602.7,1,1,0,1,1869.59,28748.05,19843.05,22,8,1,0,0,16
C00278,2025-12-27,Nairobi,Transport,Self_Employed,F,56,Tier3,339,1,Personal_Loan,464765.12,,,0.2845,18,,,601.7,1,1,1,0,11470.18,59197.88,45102.64,20,2,3,0,0,33
C00297,2025-12-27,Nyeri,Salaried,Contract,F,59,Tier2,373,1,Personal_Loan,349229.84,,,0.2826,18,56465.5,5.0,622.6,1,1,20,4,8484.11,94121.01,73723.7,21,8,0,0,0,181
C00305,2025-12-27,Kiambu,Transport,Micro_Enterprise,F,45,Tier2,365,0,SME_Loan,528503.98,,,0.0996,36,271489.15,1.9467,685.1,2,1,0,3,0.0,0.0,0.0,23,5,1,0,0,25
C00307,2025-12-27,Mombasa,SME_Services,Self_Employed,M,34,Tier3,461,0,SME_Loan,834381.65,,,0.2527,24,578534.44,1.4422,650.8,4,0,0,0,692.41,17566.52,19526.95,31,7,1,0,0,30
C00308,2025-12-27,Mombasa,Other,Self_Employed,M,45,Tier2,397,1,SME_Loan,329726.62,,,0.2414,48,28242.95,5.0,643.2,3,0,30,6,5013.09,58088.36,74496.93,18,2,1,1,0,16
C00331,2025-12-27,Kiambu,SME_Trade,Self_Employed,F,45,Tier1,433,1,SME_Loan,394263.74,,,0.2886,24,0.0,5.0,513.3,3,1,16,3,4301.08,16341.63,21340.81,12,3,0,0,0,19
C00376,2025-12-27,Uasin Gishu,Hospitality,Self_Employed,F,25,Tier2,435,0,SME_Loan,1214149.26,,,0.1645,24,1080058.57,1.1242,535.2,4,0,7,6,5762.14,20790.02,14179.17,16,4,1,0,0,11
C00397,2025-12-27,Uasin Gishu,Salaried,Permanent,F,23,Tier1,362,1,Personal_Loan,462661.43,,,0.3157,18,47978.14,5.0,616.2,1,1,2,2,0.0,11397.89,10112.12,28,6,3,0,0,27
C00421,2025-12-27,Uasin Gishu,Salaried,Permanent,F,62,Tier2,365,1,Personal_Loan,250833.21,,,0.2177,12,236873.55,1.0589,586.3,1,1,10,6,16640.25,125986.3,131480.78,24,5,1,0,0,30
C00424,2025-12-27,Nakuru,Salaried,Permanent,F,47,Tier1,429,1,SME_Loan,551808.32,,,0.2981,36,1659.29,5.0,567.5,2,3,36,2,21220.48,133539.74,125690.86,24,2,2,0,0,23
C00436,2025-12-27,Nairobi,Other,Self_Employed,F,26,Tier1,477,0,SME_Loan,256877.66,,,0.2058,48,613679.82,0.4186,586.8,2,0,11,6,3769.17,20660.43,14982.36,23,5,1,0,0,26
C00526,2025-12-27,Nairobi,Salaried,Permanent,F,34,Tier1,323,1,SME_Loan,595356.03,,,0.1552,36,28547.29,5.0,572.1,4,0,12,2,23463.17,88534.76,117926.78,28,6,1,0,0,27
C00529,2025-12-27,Kiambu,Salaried,Permanent,M,62,Tier2,455,1,Personal_Loan,78664.07,,,0.2666,18,0.0,5.0,605.9,1,2,35,3,13895.89,66382.46,53024.87,33,7,1,0,0,6
C00544,2025-12-27,Nairobi,Salaried,Permanent,F,28,Tier2,446,1,Personal_Loan,443532.4,,,0.2574,18,474599.73,0.9345,681.7,2,0,0,1,0.0,153967.14,94735.17,38,13,0,0,0,8
C00581,2025-12-27,Kiambu,SME_Services,Self_Employed,M,25,Tier2,464,0,SME_Loan,647663.66,,,0.1876,36,132216.54,4.8985,660.0,4,0,23,4,21405.84,76150.33,68239.38,18,7,2,0,0,22
C00621,2025-12-27,Uasin Gishu,Construction,Micro_Enterprise,M,40,Tier2,337,1,Overdraft,125412.1,147071.67,0.9213,0.1903,0,73816.08,1.699,523.8,1,0,0,4,6041.33,20619.9,18823.74,17,2,1,0,0,16
C00626,2025-12-27,Kisumu,Salaried,Permanent,F,31,Tier3,274,1,Overdraft,106362.2,132466.4,0.8229,0.262,0,15865.68,5.0,580.4,1,1,6,2,2175.78,20743.25,22733.94,36,9,2,0,0,17
C00640,2025-12-27,Nairobi,Salaried,Permanent,F,63,Tier2,465,1,Personal_Loan,347298.31,,,0.1958,24,284697.64,1.2199,600.0,1,0,0,0,13852.66,93043.37,94319.22,26,5,0,0,0,33
C00656,2025-12-27,Kakamega,SME_Services,Micro_Enterprise,F,44,Tier2,437,1,Personal_Loan,211427.83,,,0.2372,24,538245.97,0.3928,534.7,1,0,0,1,8054.08,41477.35,41724.92,15,3,2,0,0,25
C00691,2025-12-27,Kiambu,SME_Services,Micro_Enterprise,M,65,Tier2,381,0,SME_Loan,149464.57,,,0.2175,12,469554.11,0.3183,578.4,2,0,18,5,3457.33,9997.26,6326.54,15,4,0,0,0,27
C00733,2025-12-27,Meru,Other,Micro_Enterprise,F,62,Tier2,407,0,Overdraft,38482.38,192660.02,0.1654,0.1606,0,77640.28,0.4956,568.0,1,2,1,2,10566.91,64702.13,53029.69,8,4,0,0,0,26
C00742,2025-12-27,Kiambu,Hospitality,Self_Employed,F,55,Tier1,438,0,Personal_Loan,334962.87,,,0.198,36,1240943.18,0.2699,573.0,1,1,21,3,3361.97,16565.29,21348.95,15,7,2,0,0,26
C00760,2025-12-27,Meru,Salaried,Permanent,M,53,Tier1,365,1,Personal_Loan,450681.65,,,0.2293,24,,,807.6,2,0,0,0,5053.98,22050.2,21012.97,32,10,0,0,0,19
C00791,2025-12-27,Kisumu,Other,Micro_Enterprise,M,25,Tier3,443,1,Credit_Card,52567.28,30000.0,1.4204,0.2554,0,,,453.5,1,0,51,6,14395.82,97262.62,97820.81,19,2,1,1,0,183
C00799,2025-12-27,Nairobi,SME_Trade,Micro_Enterprise,F,35,Tier1,416,1,Personal_Loan,165770.11,,,0.2185,24,508532.98,0.326,711.5,1,1,3,6,4573.0,55631.7,54662.83,18,2,0,0,0,14
C00828,2025-12-27,Mombasa,Agribusiness,Micro_Enterprise,M,61,Tier1,417,0,SME_Loan,512258.76,,,0.1768,24,127354.68,4.0223,682.7,1,2,0,1,19981.85,143602.46,126254.87,22,3,0,0,0,21
C00831,2025-12-27,Nairobi,Agribusiness,Self_Employed,F,32,Tier2,437,0,SME_Loan,545616.54,,,0.226,36,,,658.3,1,1,0,0,9066.92,69869.25,65017.47,22,4,1,0,0,15
C00842,2025-12-27,Nairobi,Salaried,Permanent,M,50,Tier2,379,1,Overdraft,0.0,331955.41,0.0,0.2101,0,127861.89,0.05,681.5,1,1,0,1,0.0,0.0,0.0,33,4,2,0,0,21
C00873,2025-12-27,Kiambu,Hospitality,Self_Employed,F,26,Tier2,376,0,Credit_Card,75809.62,133342.41,0.5669,0.3511,0,,,644.3,1,1,0,2,3148.04,143390.69,114176.51,22,3,1,0,0,24
C00938,2025-12-27,Nairobi,Construction,Self_Employed,M,27,Tier2,476,1,SME_Loan,179614.23,,,0.0779,24,385264.48,0.4662,615.9,1,0,0,2,22880.4,125076.52,49248.02,20,1,3,0,0,13
C00952,2025-12-27,Nakuru,Salaried,Permanent,M,34,Tier1,430,1,Overdraft,316933.9,50000.0,1.8,0.1363,0,0.0,5.0,665.3,1,1,26,3,11734.87,98811.11,88326.85,23,5,0,0,0,25
C00990,2025-12-27,Nakuru,SME_Services,Self_Employed,M,56,Tier3,390,1,Overdraft,168212.22,442722.92,0.3109,0.2162,0,203724.64,0.8257,662.9,2,0,21,3,1477.43,15298.06,14353.46,23,4,2,0,0,28
C01075,2025-12-27,Uasin Gishu,SME_Trade,Micro_Enterprise,M,42,Tier1,430,1,SME_Loan,524076.32,,,0.2224,36,695092.65,0.754,539.4,1,1,28,6,24604.55,118031.46,135235.51,21,5,1,0,0,10
C01128,2025-12-27,Meru,Construction,Micro_Enterprise,F,49,Tier1,104,0,SME_Loan,683601.28,,,0.124,24,881120.86,0.7758,698.7,2,1,0,2,0.0,0.0,0.0,16,3,1,0,0,18
C01140,2025-12-27,Nairobi,Hospitality,Micro_Enterprise,F,45,Tier2,414,0,Credit_Card,36406.33,152453.26,0.0696,0.2738,0,,,665.1,1,1,0,0,8332.93,49370.36,45972.75,16,2,0,0,0,7
C01181,2025-12-27,Kisumu,Salaried,Contract,M,48,Tier3,391,1,Overdraft,72229.2,266137.41,0.2726,0.3045,0,49306.6,1.4649,455.7,1,1,25,5,0.0,31335.63,43620.44,38,12,0,1,1,178
C01182,2025-12-27,Kisumu,Agribusiness,Self_Employed,F,62,Tier1,365,1,Personal_Loan,401714.51,,,0.1946,36,485393.33,0.8276,724.0,1,2,11,1,7684.82,109843.03,74662.35,17,5,0,0,0,10
C01193,2025-12-27,Meru,Transport,Self_Employed,M,28,Tier1,354,0,Personal_Loan,171263.08,,,0.2282,12,501192.17,0.3417,603.2,2,1,0,0,4790.18,87257.36,49123.11,15,2,0,1,0,16
C01209,2025-12-27,Nakuru,SME_Trade,Self_Employed,F,33,Tier2,437,1,SME_Loan,864967.42,,,0.3143,48,328161.66,2.6358,671.6,6,0,0,4,19359.58,110611.53,77992.87,19,7,0,0,0,15
C01297,2025-12-27,Nairobi,SME_Services,Micro_Enterprise,M,32,Tier1,375,0,SME_Loan,560592.05,,,0.1434,24,240337.05,2.3325,660.4,1,2,13,5,0.0,98101.56,129872.5,24,1,0,1,1,217
C01337,2025-12-27,Nairobi,Agribusiness,Self_Employed,F,49,Tier2,379,0,Personal_Loan,486824.85,,,0.2491,24,200746.26,2.4251,547.7,1,0,24,5,7863.29,48865.2,44242.51,23,3,1,0,0,7
C01415,2025-12-27,Nairobi,Salaried,Permanent,M,47,Tier2,377,1,Overdraft,209878.8,226874.03,0.7645,0.2332,0,198102.82,1.0594,657.5,1,0,0,0,6093.59,65098.83,38725.43,21,8,2,0,0,28
C01480,2025-12-27,Nakuru,Salaried,Contract,M,39,Tier2,414,1,SME_Loan,484245.44,,,0.2396,24,210755.76,2.2977,560.8,2,1,0,4,10989.46,96769.75,111215.66,27,2,1,0,0,32
C01485,2025-12-27,Nairobi,Transport,Micro_Enterprise,F,39,Tier2,475,0,Personal_Loan,423438.61,,,0.1863,36,914545.17,0.463,630.0,1,1,32,0,4436.93,47766.53,26146.06,16,5,1,1,0,18
C01492,2025-12-27,Mombasa,Salaried,Permanent,M,43,Tier2,339,1,Personal_Loan,423614.05,,,0.1841,24,407212.04,1.0403,660.5,1,0,5,0,30214.66,111447.86,129901.08,22,9,0,0,0,25
C01514,2025-12-27,Kiambu,Salaried,Permanent,M,35,Tier2,378,1,SME_Loan,879633.91,,,0.1958,36,452273.0,1.9449,599.7,2,1,0,1,2740.41,30197.95,32063.06,18,8,0,0,0,30
C01517,2025-12-27,Meru,SME_Trade,Micro_Enterprise,F,42,Tier1,389,1,SME_Loan,719165.36,,,0.1581,12,,,626.6,2,1,18,3,17611.2,93516.31,45633.03,19,4,2,0,0,18
C01525,2025-12-27,Nakuru,Salaried,Contract,M,48,Tier1,445,1,Overdraft,214919.77,191319.48,1.2481,0.2228,0,137009.76,1.5686,723.3,1,1,0,0,17918.11,121703.85,96581.03,26,1,2,0,0,31
C01538,2025-12-27,Kiambu,Construction,Self_Employed,F,25,Tier2,417,1,Personal_Loan,718889.13,,,0.2421,18,126159.96,5.0,612.9,2,1,13,4,4193.14,87596.22,77607.57,12,4,1,1,1,199
C01581,2025-12-27,Nakuru,SME_Trade,Self_Employed,M,34,Tier2,304,1,SME_Loan,242595.02,,,0.1474,24,1064098.52,0.228,557.8,4,0,21,5,9293.71,114486.1,106997.46,15,2,0,1,1,174
C01591,2025-12-27,Kiambu,Agribusiness,Self_Employed,F,54,Tier2,461,0,Overdraft,0.0,317763.49,0.0087,0.2302,0,121948.77,0.05,469.3,1,2,33,4,8239.29,222577.46,211809.45,23,3,0,0,0,29
C01604,2025-12-27,Kisumu,Agribusiness,Self_Employed,F,35,Tier1,439,0,Credit_Card,15580.14,228825.8,0.1433,0.3483,0,,,616.1,1,0,0,3,2456.25,28722.54,35588.17,21,4,2,0,0,5
C01611,2025-12-27,Nairobi,Transport,Self_Employed,F,55,Tier3,315,1,Personal_Loan,471437.46,,,0.2329,18,236159.3,1.9963,653.5,1,0,0,0,5760.03,43925.91,44804.08,23,8,0,0,0,16
C01622,2025-12-27,Nakuru,Salaried,Permanent,F,21,Tier2,460,1,SME_Loan,284535.36,,,0.1653,24,,,767.3,1,0,9,6,9692.32,46872.69,31759.04,24,8,1,0,0,23
C01629,2025-12-27,Kiambu,SME_Trade,Micro_Enterprise,F,38,Tier2,444,0,Personal_Loan,610518.64,,,0.2719,18,659398.71,0.9259,625.4,2,1,0,2,36701.96,222640.45,122995.86,7,7,2,0,0,24
C01702,2025-12-27,Nyeri,Construction,Micro_Enterprise,M,29,Tier1,373,0,SME_Loan,629133.82,,,0.2119,12,399925.62,1.5731,654.5,2,0,0,0,0.0,0.0,0.0,24,4,0,1,0,12
C01780,2025-12-27,Kakamega,SME_Trade,Micro_Enterprise,M,51,Tier2,392,0,Overdraft,263450.96,424882.45,0.6219,0.1998,0,58566.51,4.4983,790.6,1,1,0,0,6746.59,36013.17,27006.04,13,3,1,0,0,34
C01832,2025-12-27,Meru,SME_Trade,Self_Employed,M,63,Tier3,423,0,Overdraft,85035.32,415648.39,0.1679,0.1887,0,79430.88,1.0706,691.3,2,0,0,1,68.18,35266.61,32925.33,28,4,3,0,0,11
C01898,2025-12-27,Machakos,Transport,Micro_Enterprise,F,60,Tier2,366,0,Personal_Loan,133445.06,,,0.1766,24,83972.24,1.5892,687.4,2,1,0,3,1421.44,18339.07,13500.53,11,4,0,0,0,34
C01963,2025-12-27,Kiambu,SME_Trade,Self_Employed,M,27,Tier3,449,0,SME_Loan,490188.44,,,0.1694,36,195287.57,2.5101,660.9,1,0,5,2,53792.84,239861.54,246486.33,12,3,3,0,0,28
C01972,2025-12-27,Nairobi,Salaried,Permanent,M,62,Tier1,405,1,Overdraft,132138.75,391335.96,0.3562,0.2426,0,104097.94,1.2694,655.9,1,1,3,5,0.0,0.0,0.0,30,5,0,0,0,24
C01973,2025-12-27,Nakuru,Salaried,Contract,M,51,Tier2,480,1,Credit_Card,0.0,200536.25,0.0,0.2977,0,,,652.8,1,2,0,0,1725.83,74133.2,56191.38,23,9,1,0,0,16
C01980,2025-12-27,Nyeri,Construction,Self_Employed,M,56,Tier2,425,1,Credit_Card,166789.82,255272.38,0.6118,0.3146,0,,,724.7,3,0,0,2,12517.46,50496.66,25634.78,12,2,0,0,0,32
C02016,2025-12-27,Nairobi,Salaried,Permanent,M,35,Tier2,416,1,Personal_Loan,211948.74,,,0.2499,36,770455.92,0.2751,658.9,1,1,0,4,894.27,36769.03,41920.84,25,3,2,0,0,24
C02042,2025-12-27,Nairobi,Transport,Self_Employed,F,61,Tier1,451,1,SME_Loan,528051.14,,,0.2268,24,693223.81,0.7617,666.0,1,2,10,3,0.0,71823.16,42446.67,20,5,0,0,0,33
C02092,2025-12-27,Nairobi,SME_Services,Self_Employed,M,35,Tier2,333,0,SME_Loan,658156.96,,,0.1909,12,199275.81,3.3027,607.0,3,0,2,5,23766.41,131863.65,140589.52,20,4,0,1,0,23
C02106,2025-12-27,Mombasa,Salaried,Permanent,F,33,Tier2,362,1,Personal_Loan,254310.14,,,0.1786,12,289408.86,0.8787,567.1,1,2,0,1,17325.07,93348.49,36244.96,28,6,1,0,0,34
C02119,2025-12-27,Kakamega,Agribusiness,Micro_Enterprise,M,45,Tier2,344,0,Personal_Loan,307092.06,,,0.1939,24,371887.12,0.8258,566.3,2,0,6,0,1058.86,4105.6,5213.56,14,3,0,0,0,29
C02167,2025-12-27,Nairobi,SME_Trade,Micro_Enterprise,M,35,Tier2,396,0,SME_Loan,402924.0,,,0.1688,48,0.0,5.0,676.1,1,1,8,4,14009.08,120597.93,84371.79,21,5,2,1,0,126
C02181,2025-12-27,Meru,Salaried,Permanent,M,52,Tier2,374,1,Personal_Loan,383895.48,,,0.2731,36,99052.13,3.8757,613.0,1,2,0,3,0.0,0.0,0.0,19,3,0,0,0,8
C02217,2025-12-27,Nairobi,SME_Trade,Self_Employed,M,41,Tier3,377,1,SME_Loan,847716.24,,,0.2162,24,291088.92,2.9122,712.8,2,1,4,1,8244.71,75891.55,76586.7,22,1,3,0,0,13
C02242,2025-12-27,Nyeri,Agribusiness,Micro_Enterprise,F,50,Tier1,440,1,Personal_Loan,125585.98,,,0.1683,36,728931.42,0.1723,658.7,1,1,10,6,3660.54,39862.65,17751.64,19,5,0,0,0,21
C02246,2025-12-27,Machakos,Transport,Micro_Enterprise,F,58,Tier1,329,0,Personal_Loan,382390.48,,,0.1982,18,205157.7,1.8639,423.6,2,2,33,5,0.0,75658.01,88117.44,21,3,1,0,0,33
C02254,2025-12-27,Kisumu,Other,Micro_Enterprise,F,43,Tier2,467,0,SME_Loan,563473.28,,,0.2414,24,,,602.7,3,1,0,0,0.0,0.0,0.0,17,3,0,0,0,6
C02262,2025-12-27,Nakuru,Construction,Micro_Enterprise,F,65,Tier3,406,0,Personal_Loan,262230.07,,,0.2488,36,367866.8,0.7128,543.7,2,2,0,0,9117.96,40711.33,40400.5,27,7,1,0,0,30
C02316,2025-12-27,Kakamega,Salaried,Permanent,M,21,Tier2,446,1,SME_Loan,476819.25,,,0.1951,24,326229.98,1.4616,578.0,3,0,0,0,14216.45,75362.99,54773.32,22,9,0,1,0,7
C02325,2025-12-27,Nairobi,Hospitality,Self_Employed,F,54,Tier2,259,1,Overdraft,125670.25,147129.75,0.8297,0.2697,0,0.0,5.0,623.4,1,1,36,2,8222.62,38280.97,31248.79,11,6,1,0,0,15
C02346,2025-12-27,Kakamega,Transport,Micro_Enterprise,F,32,Tier1,425,0,Credit_Card,57912.64,191511.09,0.1753,0.2997,0,,,300.0,1,0,74,5,1500.74,34233.11,20584.49,16,3,1,1,1,156
C02377,2025-12-27,Nyeri,Salaried,Permanent,M,59,Tier2,343,1,SME_Loan,773367.24,,,0.1001,36,671990.32,1.1509,553.1,4,1,12,2,1624.77,138537.39,147283.33,23,5,1,1,1,139
C02398,2025-12-27,Mombasa,Salaried,Contract,M,34,Tier3,463,1,Personal_Loan,149213.93,,,0.2881,12,1364223.32,0.1094,567.2,1,0,2,3,21379.39,209279.82,248240.39,26,8,0,0,0,8
