customer_id,snapshot_date,county,sector,employment_type,gender,age,kyc_level,relationship_length_months,salary_inflow_flag,product_type,loan_balance_kes,credit_limit_kes,utilization_ratio,interest_rate,loan_term_months,collateral_value_kes,loan_to_value,bureau_score,num_active_loans,num_closed_loans,days_past_due,missed_payments_6m,avg_daily_balance_30d_kes,inflow_30d_kes,outflow_30d_kes,digital_txn_count_30d,atm_withdrawals_30d,branch_visits_30d,collection_contacted_after_snapshot,chargeoff_indicator,days_to_next_payment,default_next_90d
C01916,2025-01-31,Kisumu,SME_Services,Self_Employed,F,44,Tier1,70,1,SME_Loan,610664.26,,,0.2083,36,225889.45,2.7034,710.2,4,2,0,1,7023.54,74703.68,58380.27,29,0,1,0,0,23,0
C01920,2025-01-31,Nairobi,Salaried,Permanent,M,44,Tier2,108,1,Personal_Loan,309672.27,,,0.2215,36,949048.34,0.3263,630.6,1,0,13,1,43308.84,133199.82,103356.92,22,5,1,0,0,17,0
C01921,2025-01-31,Nakuru,Salaried,Contract,F,38,Tier2,148,1,Credit_Card,55767.69,224604.33,0.2674,0.1728,0,,,556.8,1,1,7,4,6165.59,48489.29,22619.56,21,6,2,0,0,19,0
C01922,2025-01-31,Nakuru,Transport,Self_Employed,M,45,Tier2,141,0,SME_Loan,442829.04,,,0.2113,48,,,645.6,3,2,2,1,0.0,0.0,0.0,25,7,3,0,0,19,0
C01923,2025-01-31,Kiambu,Salaried,Permanent,F,58,Tier2,80,1,SME_Loan,300285.41,,,0.2857,12,458856.13,0.6544,661.4,3,0,0,2,1409.69,29019.63,16855.25,28,5,0,0,0,31,0
C01924,2025-01-31,Kiambu,Agribusiness,Self_Employed,F,40,Tier2,114,0,Overdraft,24895.49,347766.88,0.0301,0.146,0,170299.13,0.1462,692.3,1,0,7,0,10663.47,46304.49,52753.61,20,4,0,0,0,33,0
C01927,2025-01-31,Nairobi,SME_Trade,Self_Employed,F,37,Tier3,84,1,SME_Loan,662604.42,,,0.2243,24,883982.8,0.7496,610.6,1,1,0,0,2512.94,17912.54,6562.26,29,5,1,0,0,7,0
C01929,2025-01-31,Kakamega,Salaried,Permanent,F,29,Tier2,18,1,Overdraft,138140.03,232995.76,0.7135,0.1768,0,,,728.5,1,0,7,1,18744.81,177023.28,149116.43,30,8,0,0,0,5,0
C01931,2025-01-31,Nairobi,SME_Trade,Self_Employed,M,25,Tier3,11,0,Overdraft,99540.67,399254.43,0.2025,0.2238,0,112579.0,0.8842,598.3,1,0,0,0,9110.31,44756.26,47620.23,19,4,1,0,0,29,0
C01932,2025-01-31,Kisumu,Transport,Micro_Enterprise,F,42,Tier2,51,1,Overdraft,127386.58,238439.57,0.5319,0.2601,0,80989.06,1.5729,550.9,2,0,1,1,6697.3,29066.65,24804.6,23,2,2,1,0,208,1
C01933,2025-01-31,Kiambu,Transport,Self_Employed,F,58,Tier2,129,1,Personal_Loan,413266.58,,,0.1524,36,,,537.6,1,0,8,2,0.0,190526.15,154391.22,17,4,1,1,0,133,1
C01934,2025-01-31,Mombasa,Transport,Self_Employed,M,63,Tier3,149,1,Overdraft,231861.96,201049.71,1.0142,0.1788,0,10207.72,5.0,712.0,1,0,2,1,15581.21,57454.32,78676.4,18,5,0,1,1,211,1
C01936,2025-01-31,Kisumu,SME_Trade,Self_Employed,F,28,Tier2,118,0,Overdraft,28030.55,154373.84,0.0922,0.2322,0,7618.93,3.6791,505.6,1,1,0,0,10157.54,31588.04,41102.91,18,3,3,1,0,121,1
C01938,2025-01-31,Mombasa,Construction,Self_Employed,M,45,Tier1,130,1,Personal_Loan,377356.35,,,0.2452,12,390750.65,0.9657,758.1,3,0,10,1,3981.21,15748.99,17668.63,24,3,1,1,0,141,1
C01942,2025-01-31,Nairobi,SME_Trade,Micro_Enterprise,M,32,Tier1,38,0,Overdraft,121184.09,253876.09,0.435,0.2491,0,22071.3,5.0,633.9,1,1,8,3,18217.85,72869.4,63944.11,18,0,2,0,0,14,0
C01943,2025-01-31,Nakuru,Salaried,Permanent,F,60,Tier3,93,1,Overdraft,36025.98,393101.79,0.1081,0.1258,0,,,730.3,3,1,6,2,46240.2,242191.45,258158.59,28,10,0,0,0,5,0
C01944,2025-01-31,Nakuru,Salaried,Contract,M,22,Tier2,94,1,Overdraft,61729.2,229408.53,0.3498,0.2847,0,161857.12,0.3814,588.3,1,2,1,3,18491.73,66460.56,53952.68,22,6,1,0,0,28,0
C01946,2025-01-31,Nyeri,Salaried,Permanent,F,26,Tier3,49,1,SME_Loan,556973.26,,,0.1228,36,353783.29,1.5743,718.1,1,1,1,0,11479.43,71805.49,71785.15,32,6,1,0,0,31,0
C01948,2025-01-31,Kakamega,SME_Services,Self_Employed,F,62,Tier2,135,0,Personal_Loan,381070.82,,,0.2058,12,677338.16,0.5626,535.2,1,0,5,2,3659.23,13847.55,15680.92,15,0,2,0,0,20,0
C01951,2025-01-31,Mombasa,Agribusiness,Self_Employed,M,62,Tier2,82,0,Personal_Loan,259898.35,,,0.1958,36,213765.23,1.2158,665.9,1,0,4,4,2291.54,17750.48,15832.8,10,9,0,0,0,14,0
C01952,2025-01-31,Mombasa,SME_Trade,Micro_Enterprise,F,48,Tier3,130,1,SME_Loan,656319.84,,,0.2563,24,286477.62,2.291,655.6,1,2,11,1,4853.68,26837.4,24660.01,23,1,0,0,0,34,0
C01954,2025-01-31,Nyeri,SME_Services,Micro_Enterprise,M,41,Tier1,95,0,SME_Loan,631082.74,,,0.2222,24,204021.65,3.0932,619.9,4,2,6,4,1706.48,9096.28,5369.22,17,9,3,0,0,5,0
C01956,2025-01-31,Kisumu,SME_Services,Self_Employed,F,39,Tier2,96,0,Personal_Loan,510979.48,,,0.2036,24,223240.46,2.2889,649.9,1,2,7,2,18050.2,98480.91,69139.97,21,6,0,0,0,28,0
C01958,2025-01-31,Nairobi,SME_Services,Micro_Enterprise,M,44,Tier1,38,0,Overdraft,24052.94,366829.19,0.0,0.1508,0,90674.86,0.2653,649.8,1,1,4,0,18217.45,69181.96,73899.82,18,3,2,0,0,34,0
C01959,2025-01-31,Nairobi,SME_Services,Self_Employed,F,50,Tier3,59,1,SME_Loan,600425.7,,,0.2547,24,0.0,5.0,754.9,2,0,0,1,16653.8,122284.32,81232.3,26,5,1,0,0,8,0
C01961,2025-01-31,Nakuru,Transport,Micro_Enterprise,M,58,Tier3,99,1,SME_Loan,609577.01,,,0.2191,24,141521.5,4.3073,609.4,1,1,5,3,371.65,2162.3,2191.59,27,5,0,0,0,25,0
C01962,2025-01-31,Machakos,SME_Trade,Self_Employed,M,65,Tier2,47,1,Personal_Loan,364638.57,,,0.2605,36,1005374.59,0.3627,634.9,1,1,8,2,7454.98,30983.72,30585.07,19,2,0,0,0,20,0
C01964,2025-01-31,Uasin Gishu,Salaried,Permanent,M,57,Tier2,101,1,Personal_Loan,482988.18,,,0.2051,18,510040.62,0.947,605.7,3,2,2,3,33347.23,198415.53,196699.79,31,4,1,0,0,23,0
C01966,2025-01-31,Nairobi,Salaried,Permanent,M,54,Tier2,109,1,SME_Loan,870326.28,,,0.2141,48,25226.71,5.0,645.6,3,0,0,1,10126.09,61818.43,59512.65,29,4,0,0,0,23,0
C01967,2025-01-31,Kiambu,SME_Trade,Micro_Enterprise,M,37,Tier2,20,0,Overdraft,130890.76,246524.83,0.6087,0.259,0,218443.08,0.5992,732.2,1,1,11,1,3700.9,82250.45,73891.25,14,2,2,0,0,33,0
C01969,2025-01-31,Nairobi,Salaried,Permanent,M,58,Tier1,60,1,Personal_Loan,154728.78,,,0.2224,24,185597.27,0.8337,594.2,1,0,8,1,8403.95,82085.99,74344.08,27,8,0,0,0,18,0
C01971,2025-01-31,Nairobi,Salaried,Permanent,M,58,Tier2,104,1,SME_Loan,776547.69,,,0.2328,48,606306.61,1.2808,644.5,1,0,0,0,88297.91,268038.37,217949.87,16,4,1,0,0,28,0
C01974,2025-01-31,Nairobi,Salaried,Contract,F,36,Tier2,57,1,SME_Loan,769195.31,,,0.2542,36,462378.23,1.6636,520.2,2,2,3,1,15459.12,77680.57,63399.62,21,9,0,0,0,5,0
C01977,2025-01-31,Nairobi,Agribusiness,Self_Employed,M,62,Tier1,106,0,SME_Loan,497071.09,,,0.2199,24,134721.82,3.6896,589.1,1,2,0,1,2747.17,69942.82,54973.92,18,4,2,0,0,9,0
C01982,2025-01-31,Nairobi,Salaried,Permanent,M,49,Tier1,128,1,Overdraft,21852.11,259367.27,0.0,0.2182,0,109288.32,0.1999,656.8,2,0,9,3,2252.25,10302.37,13028.87,28,6,0,0,0,16,0
C01987,2025-01-31,Mombasa,Salaried,Contract,F,58,Tier1,97,1,Overdraft,65344.12,267056.94,0.2494,0.2771,0,7431.08,5.0,620.3,2,1,3,1,15563.21,100551.5,88325.86,29,4,1,0,0,11,0
C01988,2025-01-31,Uasin Gishu,SME_Trade,Self_Employed,M,30,Tier2,107,0,Personal_Loan,115808.55,,,0.2127,24,873275.54,0.1326,650.4,3,1,0,0,1863.15,11762.67,7360.94,13,2,2,0,0,6,0
C01990,2025-01-31,Meru,Salaried,Permanent,F,62,Tier2,119,1,SME_Loan,512993.69,,,0.2152,24,562502.48,0.912,593.9,1,0,0,1,11685.75,64350.38,50616.19,23,6,2,0,0,12,0
C01994,2025-01-31,Meru,Transport,Self_Employed,M,49,Tier3,57,1,SME_Loan,372361.61,,,0.1724,36,683357.95,0.5449,723.2,1,3,7,0,10729.84,49317.48,47351.89,18,5,0,0,0,7,0
C01997,2025-01-31,Meru,SME_Trade,Self_Employed,F,45,Tier3,106,1,Personal_Loan,553319.03,,,0.1822,12,297588.46,1.8593,605.8,1,1,0,0,4299.38,25818.91,16912.07,18,5,0,0,0,12,0
C02000,2025-01-31,Uasin Gishu,Salaried,Permanent,F,33,Tier2,53,1,Personal_Loan,315832.34,,,0.2734,36,402517.56,0.7846,581.2,2,1,3,0,14877.5,120277.51,70393.42,29,11,2,0,0,10,0
C02005,2025-01-31,Nakuru,SME_Services,Micro_Enterprise,M,56,Tier2,49,0,Personal_Loan,724477.57,,,0.2378,36,226075.09,3.2046,668.4,2,2,0,2,13331.07,98828.95,81095.44,16,5,1,0,0,24,0
C02008,2025-01-31,Kakamega,SME_Trade,Self_Employed,F,27,Tier3,53,0,Personal_Loan,56362.24,,,0.219,24,509360.63,0.1107,581.8,1,0,9,4,4891.04,41059.91,38879.2,25,8,3,0,0,32,0
C02011,2025-01-31,Kakamega,Salaried,Permanent,M,43,Tier2,49,1,Personal_Loan,152056.58,,,0.2595,24,652576.99,0.233,736.4,1,1,0,1,10210.01,25658.36,21315.1,27,6,1,0,0,28,0
C02014,2025-01-31,Nairobi,Transport,Self_Employed,F,62,Tier2,91,0,Overdraft,352286.89,93651.0,1.8,0.2349,0,,,692.5,1,1,0,0,4057.76,36663.5,22114.16,18,7,1,0,1,208,1
C02017,2025-01-31,Mombasa,Salaried,Contract,M,39,Tier2,56,1,Overdraft,159610.29,236575.76,0.6973,0.2862,0,177477.02,0.8993,562.8,1,0,0,0,1924.25,48815.52,16387.78,24,5,0,0,0,27,0
C02018,2025-01-31,Uasin Gishu,SME_Trade,Micro_Enterprise,F,53,Tier2,57,0,Personal_Loan,252574.28,,,0.1911,24,962183.83,0.2625,701.1,4,1,0,1,23603.92,136226.97,187011.64,12,4,0,0,0,5,0
C02019,2025-01-31,Kakamega,Transport,Micro_Enterprise,M,53,Tier2,77,1,SME_Loan,352517.09,,,0.1587,36,621525.55,0.5672,673.7,2,1,0,0,14174.21,91310.17,57307.36,33,5,0,0,0,15,0
C02020,2025-01-31,Mombasa,Transport,Self_Employed,M,41,Tier2,113,0,Overdraft,119923.97,186367.14,0.5456,0.1997,0,129846.66,0.9236,699.8,1,0,2,0,0.0,63107.88,62229.03,18,2,2,1,0,11,0
C02021,2025-01-31,Meru,Salaried,Contract,M,34,Tier3,8,1,Overdraft,6289.12,166333.53,0.1038,0.2185,0,,,633.2,1,0,0,0,146.08,3773.04,2278.02,29,4,0,0,0,32,0
C02022,2025-01-31,Kakamega,Salaried,Contract,M,50,Tier2,96,1,SME_Loan,510010.76,,,0.1243,24,0.0,5.0,634.5,1,0,0,0,0.0,37798.7,15575.03,19,3,1,0,0,7,0
C02024,2025-01-31,Nairobi,SME_Services,Micro_Enterprise,M,47,Tier1,17,0,Personal_Loan,319509.45,,,0.2407,12,253073.15,1.2625,582.4,1,0,3,2,23052.96,114301.56,111308.71,21,2,0,0,0,6,0
C02025,2025-01-31,Kiambu,Salaried,Permanent,M,24,Tier3,37,1,Personal_Loan,447201.72,,,0.1651,12,408930.41,1.0936,694.0,1,0,0,0,0.0,30645.79,19543.6,26,6,0,0,0,21,0
C02028,2025-01-31,Kiambu,SME_Trade,Self_Employed,F,63,Tier2,133,1,Personal_Loan,449939.06,,,0.3036,36,239545.21,1.8783,699.9,1,0,9,2,7809.59,93445.15,80576.55,15,5,2,0,0,26,0
C02031,2025-01-31,Kiambu,SME_Trade,Self_Employed,F,46,Tier1,21,1,Personal_Loan,505981.89,,,0.2034,12,33051.88,5.0,496.2,1,0,6,3,0.0,125384.78,93114.16,14,5,1,0,1,27,0
C02033,2025-01-31,Nairobi,Salaried,Permanent,M,25,Tier2,103,1,Personal_Loan,372641.27,,,0.1963,24,587631.73,0.6341,671.7,1,0,0,3,5152.49,20165.77,17380.59,26,4,0,0,0,19,0
C02034,2025-01-31,Nairobi,Salaried,Permanent,F,51,Tier3,12,1,SME_Loan,140270.51,,,0.2649,24,158232.07,0.8865,706.7,3,1,0,2,15511.74,55753.0,30409.33,20,8,1,0,0,26,0
C02035,2025-01-31,Kakamega,Other,Self_Employed,M,65,Tier2,49,0,Personal_Loan,433263.06,,,0.2986,24,,,599.6,1,1,2,0,40155.89,151966.39,125660.8,22,5,0,0,0,30,0
C02036,2025-01-31,Kakamega,Construction,Self_Employed,M,59,Tier1,124,0,Personal_Loan,493846.67,,,0.2403,12,99649.47,4.9558,768.1,1,0,16,3,1821.47,8032.15,9492.19,19,3,0,0,0,19,0
C02038,2025-01-31,Nairobi,Salaried,Permanent,F,22,Tier1,42,1,Personal_Loan,0.09,,,0.2421,18,0.0,5.0,655.6,3,0,16,1,0.0,0.0,0.0,29,6,0,0,0,27,0
C02040,2025-01-31,Nairobi,Salaried,Permanent,M,41,Tier1,43,1,SME_Loan,809500.67,,,0.2391,24,355291.88,2.2784,626.9,1,0,4,2,0.0,125761.82,147962.93,37,7,1,0,0,21,0
C02043,2025-01-31,Meru,SME_Trade,Self_Employed,F,54,Tier2,67,1,Overdraft,31350.04,88193.63,0.0,0.2506,0,155997.5,0.201,575.6,1,1,5,2,0.0,35851.87,29445.7,24,5,2,0,0,10,0
C02046,2025-01-31,Nyeri,SME_Services,Micro_Enterprise,M,65,Tier2,4,0,Personal_Loan,498736.48,,,0.2098,36,814791.16,0.6121,586.3,2,0,0,1,16114.11,169286.68,155811.84,20,3,1,0,0,32,0
C02048,2025-01-31,Nairobi,Salaried,Permanent,M,44,Tier2,27,1,Credit_Card,96482.68,138538.67,0.7406,0.2384,0,,,694.3,1,0,2,1,0.0,0.0,0.0,23,3,3,0,0,19,0
C02049,2025-01-31,Kakamega,Hospitality,Self_Employed,F,54,Tier1,41,1,Personal_Loan,443275.74,,,0.2353,36,837519.55,0.5293,662.8,1,0,2,3,12334.29,126994.41,106993.57,20,3,2,0,0,5,0
C02050,2025-01-31,Kiambu,Construction,Self_Employed,F,50,Tier2,125,1,Overdraft,55814.81,334897.55,0.203,0.2745,0,188088.39,0.2967,606.6,1,0,0,0,4299.0,50238.28,69944.67,24,8,2,0,0,16,0
C02051,2025-01-31,Kisumu,Salaried,Contract,F,28,Tier2,51,1,SME_Loan,773493.04,,,0.1216,12,440551.5,1.7557,548.2,1,0,0,1,11315.73,115001.26,125847.47,25,7,3,0,0,21,0
C02053,2025-01-31,Meru,SME_Services,Micro_Enterprise,F,37,Tier2,27,0,Personal_Loan,361050.45,,,0.2523,36,24016.7,5.0,658.3,2,1,0,2,13073.72,67527.0,31113.68,18,2,0,0,0,29,0
C02055,2025-01-31,Nakuru,SME_Services,Micro_Enterprise,F,53,Tier1,57,1,Personal_Loan,283108.03,,,0.1895,24,205738.37,1.3761,643.1,1,0,2,0,5604.12,17930.31,18608.02,26,7,0,0,0,34,0
C02056,2025-01-31,Kisumu,SME_Services,Self_Employed,F,37,Tier3,55,0,Personal_Loan,612681.68,,,0.1933,24,1002671.14,0.611,642.1,3,0,18,2,191.78,2552.31,2167.98,17,1,0,0,0,19,0
C02059,2025-01-31,Nairobi,Salaried,Permanent,M,38,Tier1,22,1,Overdraft,95376.88,216712.7,0.7094,0.2572,0,94403.91,1.0103,568.8,2,0,9,2,5035.94,30646.5,34974.71,25,7,0,0,0,33,0
C02060,2025-01-31,Mombasa,Hospitality,Self_Employed,M,39,Tier2,131,1,Overdraft,118240.91,213531.55,0.5158,0.1832,0,223659.52,0.5287,623.4,1,2,0,0,8033.76,60902.23,76861.22,24,7,2,0,0,20,0
C02064,2025-01-31,Uasin Gishu,Agribusiness,Self_Employed,F,53,Tier2,66,1,Overdraft,72448.62,161609.69,0.5067,0.2317,0,0.0,5.0,655.2,4,0,4,3,10828.16,38425.81,35568.7,16,3,1,0,0,18,0
C02067,2025-01-31,Meru,Agribusiness,Micro_Enterprise,F,53,Tier2,84,0,Personal_Loan,334035.17,,,0.2282,18,521460.54,0.6406,625.5,1,0,2,0,0.0,55063.17,39636.52,25,7,0,0,0,5,0
C02071,2025-01-31,Nairobi,Hospitality,Self_Employed,M,29,Tier2,113,0,SME_Loan,788536.11,,,0.1963,48,,,486.5,3,1,21,5,3581.32,31677.07,35459.95,18,6,1,0,0,8,0
C02073,2025-01-31,Mombasa,Salaried,Contract,M,39,Tier2,103,1,Credit_Card,118587.61,233157.59,0.5145,0.2908,0,,,640.6,1,1,0,0,20311.85,79779.32,48380.6,29,6,0,0,0,15,0
C02074,2025-01-31,Kakamega,SME_Trade,Self_Employed,F,36,Tier3,131,0,Personal_Loan,231449.88,,,0.2121,36,809963.47,0.2858,704.7,1,1,1,2,9288.24,181030.9,258353.49,24,5,1,0,0,31,0
C02079,2025-01-31,Nairobi,SME_Services,Micro_Enterprise,M,32,Tier2,72,1,Personal_Loan,386454.89,,,0.2283,24,,,672.6,1,2,0,0,1591.91,56911.94,17220.08,16,3,0,0,0,17,0
C02081,2025-01-31,Nairobi,Agribusiness,Self_Employed,M,58,Tier2,46,1,Personal_Loan,155580.34,,,0.2026,18,384345.31,0.4048,517.9,1,0,0,0,1905.64,16306.64,13762.65,22,5,0,0,0,27,0
C02083,2025-01-31,Mombasa,Salaried,Permanent,F,35,Tier2,68,1,Overdraft,183508.39,64544.7,1.8,0.289,0,58872.01,3.1171,697.6,1,1,0,1,16839.42,91419.45,79469.25,19,8,0,0,0,16,0
C02085,2025-01-31,Mombasa,Salaried,Permanent,F,26,Tier2,92,1,Personal_Loan,337631.53,,,0.2502,36,897438.7,0.3762,720.6,1,0,0,1,4959.46,52708.71,49093.74,29,9,0,0,0,29,0
C02086,2025-01-31,Kakamega,Salaried,Permanent,F,50,Tier3,48,1,SME_Loan,452346.93,,,0.2297,24,229741.85,1.9689,680.9,2,0,0,0,1548.72,45270.08,39210.55,33,8,1,0,0,29,0
C02088,2025-01-31,Nakuru,Agribusiness,Micro_Enterprise,F,50,Tier2,43,0,Credit_Card,101708.35,194218.79,0.4552,0.2858,0,,,673.3,1,2,4,1,3644.44,23604.4,15341.94,15,2,0,0,0,15,0
C02089,2025-01-31,Nairobi,Salaried,Permanent,M,34,Tier2,117,1,Overdraft,168423.16,320494.85,0.4427,0.1908,0,315697.93,0.5335,742.2,1,0,4,0,1123.49,74757.39,100022.19,31,6,1,0,0,19,0
C02090,2025-01-31,Kakamega,Agribusiness,Self_Employed,F,21,Tier2,41,1,Overdraft,188536.92,350292.63,0.4338,0.2046,0,34593.66,5.0,660.8,1,1,0,1,576.5,9884.79,6183.06,28,4,0,0,0,30,0
C02091,2025-01-31,Nakuru,Agribusiness,Micro_Enterprise,M,60,Tier1,12,0,Personal_Loan,126157.38,,,0.1396,18,397312.83,0.3175,546.9,1,0,0,4,7020.93,43152.17,13283.6,13,2,0,1,0,26,0
C02094,2025-01-31,Nairobi,Transport,Self_Employed,M,29,Tier2,69,1,Credit_Card,54552.4,201764.8,0.3182,0.3495,0,,,700.0,3,3,5,1,1144.75,29243.31,26178.91,23,5,1,1,0,16,0
C02095,2025-01-31,Mombasa,Salaried,Permanent,M,28,Tier2,106,1,Personal_Loan,77842.26,,,0.3051,12,0.0,5.0,625.1,2,2,2,2,7295.12,100371.39,102425.86,20,3,2,0,0,23,0
C02097,2025-01-31,Mombasa,Agribusiness,Self_Employed,M,63,Tier3,50,1,Personal_Loan,348664.93,,,0.2063,18,70260.51,4.9625,615.2,2,0,0,4,7254.23,79999.2,38767.91,23,5,1,0,0,24,0
C02098,2025-01-31,Kisumu,Salaried,Contract,M,59,Tier1,150,1,Overdraft,249752.0,321537.88,0.7007,0.1764,0,62876.21,3.9721,655.3,1,2,5,1,0.0,46798.04,38298.5,26,7,0,0,0,13,0
C02099,2025-01-31,Nairobi,Transport,Micro_Enterprise,F,54,Tier1,44,0,Personal_Loan,193584.24,,,0.248,36,264915.17,0.7307,648.1,1,2,16,2,43456.08,171294.88,152892.59,17,3,1,0,0,34,0
C02101,2025-01-31,Nairobi,SME_Trade,Self_Employed,F,62,Tier2,74,0,Credit_Card,88452.54,148030.78,0.2506,0.3161,0,,,627.3,1,1,7,2,2898.1,16775.09,19773.27,17,6,0,0,0,19,0
C02102,2025-01-31,Nairobi,SME_Trade,Micro_Enterprise,F,51,Tier2,114,0,Personal_Loan,592713.15,,,0.1971,12,671004.61,0.8833,776.6,2,0,0,0,8514.36,59754.27,45414.5,20,2,0,0,0,6,0
C02107,2025-01-31,Kiambu,SME_Services,Self_Employed,M,55,Tier2,143,1,SME_Loan,884822.91,,,0.2025,24,493955.51,1.7913,557.9,2,0,0,0,1219.48,92706.59,86432.48,22,3,3,0,0,10,0
C02109,2025-01-31,Nairobi,SME_Services,Self_Employed,M,33,Tier1,86,0,Overdraft,184708.4,310774.59,0.5945,0.2539,0,91594.79,2.0166,574.2,1,0,0,0,6460.93,103926.78,113781.12,18,4,0,0,0,25,0
C02111,2025-01-31,Kisumu,SME_Trade,Self_Employed,M,33,Tier3,77,1,Personal_Loan,173307.64,,,0.2054,24,565094.02,0.3067,620.8,1,0,5,0,2535.46,43103.19,45240.02,22,3,1,0,0,16,0
C02113,2025-01-31,Kakamega,Salaried,Contract,M,62,Tier1,45,1,Personal_Loan,77043.18,,,0.1757,24,867170.37,0.0888,667.5,1,0,4,1,7218.77,152614.57,122712.81,11,4,2,0,0,5,0
C02114,2025-01-31,Meru,Salaried,Permanent,F,61,Tier2,58,1,Personal_Loan,465640.34,,,0.2495,24,101054.67,4.6078,525.0,1,1,0,0,6991.18,133703.54,119725.74,29,8,2,0,0,29,0
C02115,2025-01-31,Nairobi,SME_Services,Self_Employed,M,54,Tier3,149,1,Credit_Card,65193.9,332148.94,0.2297,0.2754,0,,,646.7,1,0,0,1,8025.71,53416.8,18863.89,19,5,1,0,0,28,0
C02122,2025-01-31,Meru,Salaried,Permanent,F,63,Tier3,37,1,SME_Loan,1694919.56,,,0.14,24,433456.33,3.9102,598.1,3,1,6,3,63767.3,169849.32,113654.29,43,6,1,0,0,33,0
C02125,2025-01-31,Nakuru,Other,Self_Employed,M,54,Tier1,78,0,Credit_Card,137744.35,97878.67,1.1231,0.3282,0,,,580.4,2,1,0,0,7252.45,48186.19,64225.06,19,3,3,0,0,28,0
C02127,2025-01-31,Nairobi,Salaried,Permanent,F,34,Tier1,100,1,Overdraft,180817.78,91255.38,1.8,0.2194,0,,,588.4,1,1,0,1,5181.8,136488.25,93867.64,21,3,1,0,0,32,0
C02131,2025-01-31,Mombasa,Salaried,Permanent,M,53,Tier2,130,1,Credit_Card,56942.84,310812.72,0.2402,0.2622,0,,,485.8,2,2,0,0,41296.86,236250.29,240619.57,18,4,0,0,0,29,0
C02137,2025-01-31,Nakuru,SME_Trade,Self_Employed,M,45,Tier3,38,0,Overdraft,122285.49,136622.0,1.028,0.1573,0,44722.97,2.7343,649.5,1,1,8,2,50193.69,213905.34,203375.37,23,4,3,0,0,23,0
C02139,2025-01-31,Nairobi,Salaried,Permanent,M,45,Tier3,58,1,SME_Loan,434503.12,,,0.2065,24,596032.67,0.729,662.7,2,0,8,3,6904.51,44645.75,45268.39,30,14,1,0,0,23,0
C02141,2025-01-31,Nairobi,Salaried,Permanent,F,52,Tier1,104,1,Personal_Loan,349132.21,,,0.1329,12,,,651.4,2,1,8,1,6912.64,30484.31,30018.52,31,8,3,0,0,14,0
C02149,2025-01-31,Nyeri,Salaried,Permanent,F,59,Tier2,141,1,Overdraft,110078.45,297572.78,0.2803,0.2826,0,,,658.0,2,1,4,2,22738.17,81504.84,110879.88,30,8,0,1,0,178,1
C02150,2025-01-31,Machakos,Salaried,Permanent,F,59,Tier2,110,1,Overdraft,153212.33,126126.43,1.2665,0.2664,0,57424.61,2.6681,601.6,2,0,4,0,24834.77,67128.13,60825.06,26,4,1,0,0,21,0
C02151,2025-01-31,Nakuru,Salaried,Permanent,F,35,Tier2,43,1,Overdraft,50872.11,218270.16,0.2751,0.2648,0,135067.21,0.3766,609.6,1,0,0,1,302.78,44587.89,43009.48,25,2,0,0,0,16,0
C02152,2025-01-31,Nairobi,Salaried,Permanent,M,35,Tier2,99,1,Personal_Loan,364327.37,,,0.2359,12,755753.87,0.4821,474.2,1,1,3,1,16317.98,119260.17,113617.98,32,4,1,0,0,32,0
C02153,2025-01-31,Mombasa,SME_Trade,Micro_Enterprise,M,59,Tier3,25,0,Personal_Loan,268901.13,,,0.1967,18,0.0,5.0,460.1,1,0,0,2,14955.17,76743.3,58410.46,17,7,1,0,0,6,0
C02154,2025-01-31,Nakuru,SME_Trade,Micro_Enterprise,M,45,Tier1,47,1,Personal_Loan,347784.96,,,0.151,12,832240.84,0.4179,608.2,1,0,6,2,0.0,8621.34,11229.08,15,2,1,0,1,234,1
C02155,2025-01-31,Nakuru,Salaried,Contract,F,52,Tier2,66,1,Overdraft,86254.52,529505.74,0.2132,0.2248,0,85836.52,1.0049,665.5,3,0,1,0,14292.19,78387.79,95159.35,29,4,0,1,0,17,0
C02157,2025-01-31,Nyeri,SME_Services,Self_Employed,M,40,Tier2,102,0,Personal_Loan,179676.82,,,0.2771,18,434615.86,0.4134,724.3,2,0,10,5,21782.71,75819.71,86448.7,17,3,0,0,0,6,0
C02159,2025-01-31,Uasin Gishu,Transport,Self_Employed,M,57,Tier2,49,0,Personal_Loan,133923.66,,,0.2105,18,762973.91,0.1755,689.7,1,0,0,2,12474.76,122845.86,120230.38,18,4,0,0,1,6,0
C02162,2025-01-31,Kiambu,SME_Services,Self_Employed,M,31,Tier2,44,1,Personal_Loan,333796.21,,,0.2455,24,264856.13,1.2603,661.5,1,4,0,1,2348.65,10716.45,10902.21,24,7,2,0,0,18,0
C02170,2025-01-31,Nairobi,Salaried,Permanent,F,65,Tier2,16,1,Personal_Loan,374181.68,,,0.2231,36,14736.41,5.0,489.5,1,2,0,1,14650.46,64521.21,34420.74,39,7,1,0,0,14,0
C02172,2025-01-31,Nairobi,SME_Services,Self_Employed,M,54,Tier3,77,1,SME_Loan,796174.32,,,0.1513,24,615393.06,1.2938,606.5,2,3,2,1,18868.91,71609.64,73914.63,23,5,0,0,0,27,0
C02177,2025-01-31,Nyeri,SME_Services,Self_Employed,M,25,Tier2,147,1,Personal_Loan,147789.5,,,0.214,24,213545.14,0.6921,664.1,3,0,0,1,236.32,45998.07,51139.54,18,1,2,0,0,18,0
